ko_id,pathway_id
K26572,map01054
K26573,map01054
K26574,map01054
K26575,map01054
K26576,map01054
K26577,map01054
K26578,map01054
K26579,map01054
K01710,map01055
K16421,map01055
K16422,map01055
K16423,map01055
K16424,map01055
K16425,map01055
K16426,map01055
K16427,map01055
K16428,map01055
K16429,map01055
K16430,map01055
K16431,map01055
K16432,map01055
K16433,map01055
K16434,map01055
K16435,map01055
K16436,map01055
K16437,map01055
K16438,map01055
K16439,map01055
K16440,map01055
K16442,map01055
K16443,map01055
K16444,map01055
K16445,map01055
K16446,map01055
K16447,map01055
K16448,map01055
K18836,map01055
K05551,map01056
K05552,map01056
K05553,map01056
K05554,map01056
K12420,map01056
K14249,map01056
K15884,map01056
K15885,map01056
K15886,map01056
K05555,map01057
K05556,map01057
K14250,map01057
K14251,map01057
K14252,map01057
K14253,map01057
K14254,map01057
K14255,map01057
K14256,map01057
K14257,map01057
K14626,map01057
K14627,map01057
K14628,map01057
K14629,map01057
K14630,map01057
K14631,map01057
K14632,map01057
K14633,map01057
K15886,map01057
K15926,map01057
K15927,map01057
K15928,map01057
K15929,map01057
K15930,map01057
K15931,map01057
K15932,map01057
K15933,map01057
K15934,map01057
K15935,map01057
K15936,map01057
K15937,map01057
K15938,map01057
K15939,map01057
K15941,map01057
K15942,map01057
K15943,map01057
K15944,map01057
K15945,map01057
K15946,map01057
K15947,map01057
K15948,map01057
K15949,map01057
K15950,map01057
K15951,map01057
K15952,map01057
K15953,map01057
K15954,map01057
K15955,map01057
K15956,map01057
K15957,map01057
K15958,map01057
K15959,map01057
K15960,map01057
K15961,map01057
K15962,map01057
K15963,map01057
K15964,map01057
K15965,map01057
K15966,map01057
K15967,map01057
K15968,map01057
K15969,map01057
K15970,map01057
K15971,map01057
K15972,map01057
K19566,map01057
K19567,map01057
K19568,map01057
K19569,map01057
K19570,map01057
K21297,map01057
K21301,map01057
K26056,map01057
K15314,map01059
K15315,map01059
K15320,map01059
K16431,map01059
K20156,map01059
K20159,map01059
K20420,map01059
K20421,map01059
K20422,map01059
K20423,map01059
K21159,map01059
K21160,map01059
K21161,map01059
K21162,map01059
K21163,map01059
K21164,map01059
K21165,map01059
K21166,map01059
K21167,map01059
K21168,map01059
K21169,map01059
K21170,map01059
K21171,map01059
K21172,map01059
K21173,map01059
K21174,map01059
K21175,map01059
K21176,map01059
K21177,map01059
K21178,map01059
K21179,map01059
K21180,map01059
K21181,map01059
K21182,map01059
K21184,map01059
K21185,map01059
K21186,map01059
K21187,map01059
K21188,map01059
K21189,map01059
K21190,map01059
K21191,map01059
K21192,map01059
K21193,map01059
K21194,map01059
K21209,map01059
K21210,map01059
K21211,map01059
K21212,map01059
K21213,map01059
K21214,map01059
K21215,map01059
K21216,map01059
K21221,map01059
K21222,map01059
K21223,map01059
K21224,map01059
K21225,map01059
K21226,map01059
K21227,map01059
K21228,map01059
K21229,map01059
K21230,map01059
K21254,map01059
K21255,map01059
K21256,map01059
K21257,map01059
K21258,map01059
K21259,map01059
K21260,map01059
K21261,map01059
K21262,map01059
K21263,map01059
K00001,map01100
K00002,map01100
K00003,map01100
K00005,map01100
K00006,map01100
K00007,map01100
K00008,map01100
K00009,map01100
K00010,map01100
K00011,map01100
K00012,map01100
K00013,map01100
K00014,map01100
K00015,map01100
K00016,map01100
K00018,map01100
K00019,map01100
K00020,map01100
K00021,map01100
K00022,map01100
K00023,map01100
K00024,map01100
K00025,map01100
K00026,map01100
K00028,map01100
K00029,map01100
K00030,map01100
K00031,map01100
K00032,map01100
K00033,map01100
K00034,map01100
K00035,map01100
K00036,map01100
K00037,map01100
K00038,map01100
K00039,map01100
K00040,map01100
K00041,map01100
K00042,map01100
K00043,map01100
K00044,map01100
K00045,map01100
K00048,map01100
K00049,map01100
K00051,map01100
K00052,map01100
K00053,map01100
K00055,map01100
K00057,map01100
K00058,map01100
K00059,map01100
K00060,map01100
K00061,map01100
K00062,map01100
K00063,map01100
K00064,map01100
K00065,map01100
K00066,map01100
K00067,map01100
K00068,map01100
K00070,map01100
K00071,map01100
K00072,map01100
K00073,map01100
K00074,map01100
K00075,map01100
K00077,map01100
K00078,map01100
K00079,map01100
K00081,map01100
K00082,map01100
K00083,map01100
K00084,map01100
K00086,map01100
K00087,map01100
K00088,map01100
K00089,map01100
K00090,map01100
K00093,map01100
K00094,map01100
K00097,map01100
K00099,map01100
K00100,map01100
K00101,map01100
K00102,map01100
K00103,map01100
K00104,map01100
K00105,map01100
K00106,map01100
K00107,map01100
K00108,map01100
K00109,map01100
K00111,map01100
K00112,map01100
K00113,map01100
K00114,map01100
K00115,map01100
K00116,map01100
K00117,map01100
K00121,map01100
K00122,map01100
K00123,map01100
K00124,map01100
K00125,map01100
K00126,map01100
K00127,map01100
K00128,map01100
K00129,map01100
K00130,map01100
K00131,map01100
K00132,map01100
K00133,map01100
K00134,map01100
K00135,map01100
K00137,map01100
K00138,map01100
K00139,map01100
K00140,map01100
K00141,map01100
K00143,map01100
K00145,map01100
K00146,map01100
K00147,map01100
K00148,map01100
K00149,map01100
K00150,map01100
K00151,map01100
K00152,map01100
K00156,map01100
K00157,map01100
K00158,map01100
K00161,map01100
K00162,map01100
K00163,map01100
K00164,map01100
K00166,map01100
K00167,map01100
K00169,map01100
K00170,map01100
K00171,map01100
K00172,map01100
K00174,map01100
K00175,map01100
K00176,map01100
K00177,map01100
K00184,map01100
K00185,map01100
K00186,map01100
K00187,map01100
K00188,map01100
K00189,map01100
K00192,map01100
K00193,map01100
K00194,map01100
K00195,map01100
K00196,map01100
K00197,map01100
K00198,map01100
K00200,map01100
K00201,map01100
K00202,map01100
K00203,map01100
K00204,map01100
K00205,map01100
K00206,map01100
K00207,map01100
K00208,map01100
K00209,map01100
K00211,map01100
K00212,map01100
K00213,map01100
K00214,map01100
K00215,map01100
K00217,map01100
K00218,map01100
K00220,map01100
K00222,map01100
K00223,map01100
K00225,map01100
K00226,map01100
K00227,map01100
K00228,map01100
K00230,map01100
K00231,map01100
K00232,map01100
K00233,map01100
K00234,map01100
K00235,map01100
K00236,map01100
K00237,map01100
K00239,map01100
K00240,map01100
K00241,map01100
K00242,map01100
K00244,map01100
K00245,map01100
K00246,map01100
K00247,map01100
K00248,map01100
K00249,map01100
K00251,map01100
K00252,map01100
K00253,map01100
K00254,map01100
K00255,map01100
K00259,map01100
K00260,map01100
K00261,map01100
K00262,map01100
K00263,map01100
K00264,map01100
K00265,map01100
K00266,map01100
K00270,map01100
K00271,map01100
K00272,map01100
K00273,map01100
K00274,map01100
K00275,map01100
K00276,map01100
K00278,map01100
K00281,map01100
K00282,map01100
K00283,map01100
K00285,map01100
K00286,map01100
K00287,map01100
K00288,map01100
K00289,map01100
K00290,map01100
K00293,map01100
K00294,map01100
K00295,map01100
K00296,map01100
K00297,map01100
K00299,map01100
K00300,map01100
K00301,map01100
K00302,map01100
K00303,map01100
K00304,map01100
K00305,map01100
K00306,map01100
K00307,map01100
K00309,map01100
K00310,map01100
K00314,map01100
K00315,map01100
K00316,map01100
K00317,map01100
K00318,map01100
K00319,map01100
K00320,map01100
K00322,map01100
K00323,map01100
K00324,map01100
K00325,map01100
K00330,map01100
K00331,map01100
K00332,map01100
K00333,map01100
K00334,map01100
K00335,map01100
K00336,map01100
K00337,map01100
K00338,map01100
K00339,map01100
K00340,map01100
K00341,map01100
K00342,map01100
K00343,map01100
K00355,map01100
K00357,map01100
K00360,map01100
K00361,map01100
K00362,map01100
K00363,map01100
K00364,map01100
K00365,map01100
K00366,map01100
K00367,map01100
K00368,map01100
K00370,map01100
K00371,map01100
K00372,map01100
K00374,map01100
K00376,map01100
K00380,map01100
K00381,map01100
K00382,map01100
K00383,map01100
K00385,map01100
K00386,map01100
K00387,map01100
K00390,map01100
K00392,map01100
K00394,map01100
K00395,map01100
K00399,map01100
K00400,map01100
K00401,map01100
K00402,map01100
K00404,map01100
K00405,map01100
K00406,map01100
K00407,map01100
K00410,map01100
K00411,map01100
K00412,map01100
K00413,map01100
K00414,map01100
K00415,map01100
K00416,map01100
K00417,map01100
K00418,map01100
K00419,map01100
K00420,map01100
K00422,map01100
K00423,map01100
K00424,map01100
K00425,map01100
K00426,map01100
K00430,map01100
K00431,map01100
K00432,map01100
K00434,map01100
K00435,map01100
K00440,map01100
K00441,map01100
K00442,map01100
K00443,map01100
K00446,map01100
K00448,map01100
K00449,map01100
K00450,map01100
K00451,map01100
K00452,map01100
K00453,map01100
K00454,map01100
K00455,map01100
K00456,map01100
K00457,map01100
K00458,map01100
K00459,map01100
K00460,map01100
K00461,map01100
K00462,map01100
K00463,map01100
K00466,map01100
K00467,map01100
K00468,map01100
K00469,map01100
K00471,map01100
K00472,map01100
K00473,map01100
K00474,map01100
K00475,map01100
K00479,map01100
K00480,map01100
K00481,map01100
K00483,map01100
K00484,map01100
K00485,map01100
K00486,map01100
K00487,map01100
K00488,map01100
K00489,map01100
K00491,map01100
K00495,map01100
K00497,map01100
K00498,map01100
K00499,map01100
K00500,map01100
K00501,map01100
K00502,map01100
K00503,map01100
K00505,map01100
K00506,map01100
K00507,map01100
K00508,map01100
K00509,map01100
K00510,map01100
K00511,map01100
K00512,map01100
K00513,map01100
K00514,map01100
K00515,map01100
K00523,map01100
K00524,map01100
K00525,map01100
K00526,map01100
K00527,map01100
K00529,map01100
K00531,map01100
K00541,map01100
K00542,map01100
K00543,map01100
K00544,map01100
K00545,map01100
K00546,map01100
K00547,map01100
K00548,map01100
K00549,map01100
K00550,map01100
K00551,map01100
K00552,map01100
K00553,map01100
K00558,map01100
K00559,map01100
K00560,map01100
K00562,map01100
K00568,map01100
K00570,map01100
K00577,map01100
K00578,map01100
K00579,map01100
K00580,map01100
K00581,map01100
K00582,map01100
K00583,map01100
K00584,map01100
K00588,map01100
K00589,map01100
K00591,map01100
K00594,map01100
K00595,map01100
K00600,map01100
K00601,map01100
K00602,map01100
K00603,map01100
K00604,map01100
K00605,map01100
K00606,map01100
K00607,map01100
K00608,map01100
K00609,map01100
K00610,map01100
K00611,map01100
K00613,map01100
K00615,map01100
K00616,map01100
K00618,map01100
K00619,map01100
K00620,map01100
K00621,map01100
K00622,map01100
K00625,map01100
K00626,map01100
K00627,map01100
K00629,map01100
K00630,map01100
K00631,map01100
K00632,map01100
K00634,map01100
K00635,map01100
K00639,map01100
K00640,map01100
K00641,map01100
K00643,map01100
K00645,map01100
K00647,map01100
K00648,map01100
K00651,map01100
K00652,map01100
K00654,map01100
K00655,map01100
K00656,map01100
K00657,map01100
K00658,map01100
K00659,map01100
K00660,map01100
K00665,map01100
K00667,map01100
K00668,map01100
K00669,map01100
K00672,map01100
K00673,map01100
K00674,map01100
K00677,map01100
K00678,map01100
K00679,map01100
K00681,map01100
K00682,map01100
K00687,map01100
K00688,map01100
K00689,map01100
K00690,map01100
K00691,map01100
K00692,map01100
K00693,map01100
K00694,map01100
K00695,map01100
K00696,map01100
K00697,map01100
K00698,map01100
K00699,map01100
K00700,map01100
K00701,map01100
K00702,map01100
K00703,map01100
K00704,map01100
K00705,map01100
K00706,map01100
K00709,map01100
K00710,map01100
K00715,map01100
K00716,map01100
K00717,map01100
K00718,map01100
K00719,map01100
K00720,map01100
K00721,map01100
K00722,map01100
K00725,map01100
K00726,map01100
K00727,map01100
K00728,map01100
K00729,map01100
K00730,map01100
K00731,map01100
K00733,map01100
K00734,map01100
K00735,map01100
K00736,map01100
K00737,map01100
K00738,map01100
K00739,map01100
K00741,map01100
K00742,map01100
K00743,map01100
K00744,map01100
K00746,map01100
K00747,map01100
K00748,map01100
K00750,map01100
K00753,map01100
K00756,map01100
K00757,map01100
K00758,map01100
K00759,map01100
K00760,map01100
K00761,map01100
K00762,map01100
K00763,map01100
K00764,map01100
K00765,map01100
K00766,map01100
K00767,map01100
K00768,map01100
K00769,map01100
K00770,map01100
K00771,map01100
K00772,map01100
K00778,map01100
K00779,map01100
K00780,map01100
K00781,map01100
K00787,map01100
K00788,map01100
K00789,map01100
K00790,map01100
K00791,map01100
K00793,map01100
K00794,map01100
K00795,map01100
K00796,map01100
K00797,map01100
K00798,map01100
K00799,map01100
K00800,map01100
K00801,map01100
K00802,map01100
K00803,map01100
K00804,map01100
K00807,map01100
K00811,map01100
K00812,map01100
K00813,map01100
K00814,map01100
K00815,map01100
K00816,map01100
K00817,map01100
K00818,map01100
K00819,map01100
K00820,map01100
K00821,map01100
K00822,map01100
K00823,map01100
K00824,map01100
K00825,map01100
K00826,map01100
K00827,map01100
K00830,map01100
K00831,map01100
K00832,map01100
K00833,map01100
K00835,map01100
K00836,map01100
K00837,map01100
K00838,map01100
K00839,map01100
K00840,map01100
K00841,map01100
K00844,map01100
K00845,map01100
K00846,map01100
K00847,map01100
K00848,map01100
K00849,map01100
K00850,map01100
K00851,map01100
K00852,map01100
K00853,map01100
K00854,map01100
K00855,map01100
K00856,map01100
K00857,map01100
K00858,map01100
K00859,map01100
K00860,map01100
K00861,map01100
K00863,map01100
K00864,map01100
K00865,map01100
K00866,map01100
K00867,map01100
K00868,map01100
K00869,map01100
K00872,map01100
K00873,map01100
K00874,map01100
K00875,map01100
K00876,map01100
K00877,map01100
K00878,map01100
K00879,map01100
K00880,map01100
K00881,map01100
K00882,map01100
K00883,map01100
K00884,map01100
K00885,map01100
K00886,map01100
K00888,map01100
K00889,map01100
K00891,map01100
K00892,map01100
K00893,map01100
K00894,map01100
K00895,map01100
K00899,map01100
K00900,map01100
K00901,map01100
K00902,map01100
K00904,map01100
K00911,map01100
K00912,map01100
K00913,map01100
K00914,map01100
K00915,map01100
K00917,map01100
K00918,map01100
K00919,map01100
K00920,map01100
K00921,map01100
K00922,map01100
K00923,map01100
K00925,map01100
K00926,map01100
K00927,map01100
K00928,map01100
K00929,map01100
K00930,map01100
K00931,map01100
K00932,map01100
K00933,map01100
K00938,map01100
K00939,map01100
K00940,map01100
K00941,map01100
K00942,map01100
K00943,map01100
K00945,map01100
K00946,map01100
K00948,map01100
K00949,map01100
K00950,map01100
K00951,map01100
K00952,map01100
K00953,map01100
K00954,map01100
K00955,map01100
K00956,map01100
K00957,map01100
K00958,map01100
K00963,map01100
K00965,map01100
K00966,map01100
K00967,map01100
K00968,map01100
K00969,map01100
K00971,map01100
K00972,map01100
K00973,map01100
K00975,map01100
K00976,map01100
K00978,map01100
K00979,map01100
K00981,map01100
K00983,map01100
K00988,map01100
K00991,map01100
K00992,map01100
K00993,map01100
K00994,map01100
K00995,map01100
K00997,map01100
K00998,map01100
K00999,map01100
K01000,map01100
K01001,map01100
K01003,map01100
K01006,map01100
K01007,map01100
K01008,map01100
K01011,map01100
K01012,map01100
K01015,map01100
K01016,map01100
K01019,map01100
K01026,map01100
K01027,map01100
K01028,map01100
K01029,map01100
K01031,map01100
K01032,map01100
K01034,map01100
K01035,map01100
K01039,map01100
K01040,map01100
K01041,map01100
K01042,map01100
K01046,map01100
K01047,map01100
K01051,map01100
K01053,map01100
K01054,map01100
K01055,map01100
K01057,map01100
K01058,map01100
K01061,map01100
K01062,map01100
K01067,map01100
K01068,map01100
K01069,map01100
K01070,map01100
K01071,map01100
K01074,map01100
K01075,map01100
K01077,map01100
K01078,map01100
K01079,map01100
K01080,map01100
K01081,map01100
K01082,map01100
K01083,map01100
K01084,map01100
K01086,map01100
K01087,map01100
K01089,map01100
K01091,map01100
K01092,map01100
K01093,map01100
K01094,map01100
K01095,map01100
K01096,map01100
K01097,map01100
K01099,map01100
K01100,map01100
K01103,map01100
K01106,map01100
K01107,map01100
K01108,map01100
K01109,map01100
K01110,map01100
K01113,map01100
K01114,map01100
K01115,map01100
K01116,map01100
K01117,map01100
K01119,map01100
K01120,map01100
K01122,map01100
K01123,map01100
K01127,map01100
K01129,map01100
K01130,map01100
K01131,map01100
K01132,map01100
K01134,map01100
K01135,map01100
K01136,map01100
K01137,map01100
K01139,map01100
K01176,map01100
K01177,map01100
K01178,map01100
K01179,map01100
K01182,map01100
K01183,map01100
K01184,map01100
K01186,map01100
K01187,map01100
K01188,map01100
K01189,map01100
K01190,map01100
K01193,map01100
K01194,map01100
K01195,map01100
K01196,map01100
K01197,map01100
K01198,map01100
K01199,map01100
K01200,map01100
K01201,map01100
K01202,map01100
K01203,map01100
K01204,map01100
K01205,map01100
K01207,map01100
K01208,map01100
K01209,map01100
K01210,map01100
K01213,map01100
K01214,map01100
K01217,map01100
K01218,map01100
K01220,map01100
K01225,map01100
K01226,map01100
K01228,map01100
K01229,map01100
K01230,map01100
K01231,map01100
K01232,map01100
K01233,map01100
K01236,map01100
K01237,map01100
K01239,map01100
K01240,map01100
K01241,map01100
K01242,map01100
K01243,map01100
K01244,map01100
K01250,map01100
K01251,map01100
K01254,map01100
K01255,map01100
K01256,map01100
K01259,map01100
K01270,map01100
K01424,map01100
K01425,map01100
K01426,map01100
K01427,map01100
K01428,map01100
K01429,map01100
K01430,map01100
K01431,map01100
K01432,map01100
K01433,map01100
K01435,map01100
K01437,map01100
